epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/dasi,val/AP/sabuk,val/AP/sepatu,val/AP/topiPet,val/AP/wajah,val/F1,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
35,683,3881.421142578125,3880.39794921875,3881.059326171875,3882.46044921875,0.6784543991088867,4.0001654624938965,0.023252351209521294,0.024376001209020615,0.02360362932085991,0.030460862442851067,0.4629226624965668,0.5105803608894348,0.4679500162601471,0.515754759311676,0.18282033503055573,0.1885540932416916,0.18424637615680695,0.21162565052509308,,,,,,,,,,,,,,,,,,,
36,699,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
36,702,,,,,,,,,,,,,,,,,,,,,,0.7196023464202881,0.5811523199081421,0.6556881070137024,0.6906372308731079,0.6977336406707764,0.9373588562011719,0.9448716044425964,0.6725810766220093,0.7387983202934265,3.783869504928589,0.9442681670188904,0.6689627170562744,0.7980807423591614,0.7397975921630859,0.967741847038269,0.9105161428451538
36,702,3880.7763671875,3880.322265625,3880.907958984375,3883.858642578125,0.668289840221405,3.966230630874634,0.023146135732531548,0.023930497467517853,0.023227432742714882,0.02824592962861061,0.46132564544677734,0.5057271718978882,0.46738073229789734,0.5052748322486877,0.1842922568321228,0.18932008743286133,0.18610025942325592,0.2071733921766281,,,,,,,,,,,,,,,,,,,
37,721,,,,,,,,,,,,,,,,,,,,,,0.7134950160980225,0.5561073422431946,0.6353923678398132,0.6812687516212463,0.6912053823471069,0.9392625689506531,0.9466421604156494,0.6742137670516968,0.7407722473144531,3.9219233989715576,0.9430057406425476,0.6554937362670898,0.7674570679664612,0.7202460765838623,0.971370279788971,0.9105161428451538
37,721,3881.41455078125,3879.832275390625,3881.016357421875,3883.243408203125,0.7004439830780029,4.020865440368652,0.022967521101236343,0.024105316027998924,0.023369329050183296,0.028394469991326332,0.46834439039230347,0.5130841135978699,0.47286343574523926,0.5109292268753052,0.18582089245319366,0.19353234767913818,0.18911325931549072,0.212263286113739,,,,,,,,,,,,,,,,,,,
38,740,,,,,,,,,,,,,,,,,,,,,,0.681441068649292,0.5751091837882996,0.6636881828308105,0.6956019401550293,0.6850962042808533,0.9359885454177856,0.9466778039932251,0.6742740273475647,0.7410212159156799,3.7865569591522217,0.9378687739372253,0.660187304019928,0.7854750752449036,0.7243520021438599,0.9665467143058777,0.9089552164077759
38,740,3881.832275390625,3880.608642578125,3880.92431640625,3883.134765625,0.7336443066596985,4.048316478729248,0.022974228486418724,0.023906312882900238,0.023464815691113472,0.028087124228477478,0.4654383957386017,0.5176408886909485,0.4746043086051941,0.5147345662117004,0.19008632004261017,0.19561077654361725,0.19255566596984863,0.21361549198627472,,,,,,,,,,,,,,,,,,,
39,749,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
39,759,,,,,,,,,,,,,,,,,,,,,,0.6687780618667603,0.5794138312339783,0.631777822971344,0.6836331486701965,0.6960596442222595,0.9371107816696167,0.9471774697303772,0.6754320859909058,0.7427170872688293,3.8350324630737305,0.9401092529296875,0.6519325375556946,0.7532414197921753,0.7207775115966797,0.9690442085266113,0.9089552164077759
39,759,3881.368408203125,3880.644775390625,3880.52294921875,3882.615234375,0.5868539810180664,3.9136786460876465,0.021915137767791748,0.02261454425752163,0.022340266034007072,0.026789451017975807,0.45596086978912354,0.50199294090271,0.46273788809776306,0.5059368014335632,0.18192322552204132,0.187314972281456,0.18440097570419312,0.20573745667934418,,,,,,,,,,,,,,,,,,,
40,778,,,,,,,,,,,,,,,,,,,,,,0.7020928263664246,0.585533618927002,0.6656246781349182,0.676542341709137,0.6869179010391235,0.9346178770065308,0.9440295100212097,0.67779940366745,0.7457807660102844,3.9179084300994873,0.9451299905776978,0.663342297077179,0.7909412384033203,0.7321218252182007,0.9574453234672546,0.9147437810897827
40,778,3882.118408203125,3881.5361328125,3881.832275390625,3883.4736328125,0.5569167137145996,4.063247203826904,0.0229584239423275,0.02401917800307274,0.02312260866165161,0.02875084988772869,0.4682668447494507,0.5184646844863892,0.4738645553588867,0.5223895907402039,0.18947438895702362,0.19637103378772736,0.191667839884758,0.21548934280872345,,,,,,,,,,,,,,,,,,,
41,797,,,,,,,,,,,,,,,,,,,,,,0.7116920948028564,0.5864285230636597,0.6654980778694153,0.681473433971405,0.6808903813362122,0.9326048493385315,0.944958508014679,0.6796256899833679,0.7422147393226624,3.8542706966400146,0.9439231157302856,0.6651965379714966,0.7699890732765198,0.7298351526260376,0.9602494239807129,0.9080771207809448
41,797,3882.618408203125,3879.944091796875,3881.39794921875,3882.91455078125,0.39285793900489807,3.8886232376098633,0.021972768008708954,0.023319954052567482,0.022232642397284508,0.029474033042788506,0.45182493329048157,0.504356324672699,0.460085928440094,0.5117171406745911,0.17477485537528992,0.1816112995147705,0.17728854715824127,0.20414654910564423,,,,,,,,,,,,,,,,,,,
42,799,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
42,816,,,,,,,,,,,,,,,,,,,,,,0.7076040506362915,0.5384306311607361,0.6596571207046509,0.6560143828392029,0.6611329913139343,0.9435865879058838,0.9467048048973083,0.6792964935302734,0.7416766285896301,4.0350260734558105,0.9421716332435608,0.6445678472518921,0.7736433148384094,0.7163426876068115,0.9726044535636902,0.9171828031539917
42,816,3882.467041015625,3879.79931640625,3881.457275390625,3882.782958984375,0.5858632922172546,4.011895179748535,0.02299528755247593,0.023822743445634842,0.02338344231247902,0.02909700758755207,0.4612141251564026,0.5132476687431335,0.4676206111907959,0.5094855427742004,0.18824510276317596,0.19219277799129486,0.1891545206308365,0.21232587099075317,,,,,,,,,,,,,,,,,,,
43,835,,,,,,,,,,,,,,,,,,,,,,0.7027311325073242,0.5434188842773438,0.6673837304115295,0.6922602653503418,0.6760674118995667,0.9383355379104614,0.9434121251106262,0.6777793169021606,0.743261992931366,3.869521141052246,0.9412844777107239,0.6563723087310791,0.7629275918006897,0.7254371643066406,0.963916003704071,0.9156218767166138
43,835,3881.9013671875,3879.134765625,3880.634765625,3883.125,0.39847028255462646,3.864389419555664,0.020885426551103592,0.021925171837210655,0.0213153176009655,0.0263694878667593,0.45634084939956665,0.5038763284683228,0.46182772517204285,0.5060144662857056,0.17705261707305908,0.1832771748304367,0.17931264638900757,0.20228412747383118,,,,,,,,,,,,,,,,,,,
44,849,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
44,854,,,,,,,,,,,,,,,,,,,,,,0.7049477696418762,0.5702267289161682,0.6634798645973206,0.6871675252914429,0.7037035226821899,0.9359193444252014,0.943260669708252,0.6788913607597351,0.7413558959960938,3.842566967010498,0.94142746925354,0.6659050583839417,0.7676697373390198,0.7363055348396301,0.9707462787628174,0.9044182300567627
44,854,3882.746826171875,3880.39794921875,3880.792724609375,3883.180908203125,0.5110870003700256,3.7980570793151855,0.02119683474302292,0.022385763004422188,0.02163299173116684,0.027268890291452408,0.4457137882709503,0.4897734522819519,0.4517642557621002,0.4940614104270935,0.1722816824913025,0.17943115532398224,0.17486298084259033,0.20058491826057434,,,,,,,,,,,,,,,,,,,
45,873,,,,,,,,,,,,,,,,,,,,,,0.6889188885688782,0.5715034604072571,0.6756933927536011,0.662413477897644,0.6977185010910034,0.9323512315750122,0.945681095123291,0.6792576313018799,0.7442747354507446,3.774217128753662,0.9471333026885986,0.6592495441436768,0.7582123875617981,0.7271005511283875,0.9588235020637512,0.9084182381629944
45,873,3881.990234375,3879.279541015625,3880.608642578125,3883.365234375,0.4972909092903137,3.6538543701171875,0.019992627203464508,0.020723601803183556,0.020171571522951126,0.024660522118210793,0.4333742558956146,0.4815545976161957,0.43746793270111084,0.48023393750190735,0.16707508265972137,0.17190657556056976,0.1686813086271286,0.18907782435417175,,,,,,,,,,,,,,,,,,,
46,892,,,,,,,,,,,,,,,,,,,,,,0.6878283619880676,0.532366931438446,0.6254721283912659,0.6580527424812317,0.6699399948120117,0.9414447546005249,0.9437409043312073,0.6810973882675171,0.7430208921432495,3.958207845687866,0.9434216618537903,0.6347320079803467,0.7234790325164795,0.715376079082489,0.9764992594718933,0.9099792242050171
46,892,3881.11181640625,3879.7763671875,3880.605224609375,3882.4736328125,0.5272011160850525,3.9161489009857178,0.021816322579979897,0.022706909105181694,0.0220277588814497,0.02752145379781723,0.45675909519195557,0.5079233646392822,0.46239742636680603,0.509584903717041,0.18030066788196564,0.18621326982975006,0.18298804759979248,0.20505890250205994,,,,,,,,,,,,,,,,,,,
47,899,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
47,911,,,,,,,,,,,,,,,,,,,,,,0.7187220454216003,0.5829527378082275,0.665581226348877,0.6630408763885498,0.6962921023368835,0.9334679841995239,0.9441882967948914,0.6803089380264282,0.7417333126068115,3.8144643306732178,0.9416526556015015,0.6653177738189697,0.7737969160079956,0.7377541065216064,0.954800546169281,0.9148572683334351
47,911,3881.490234375,3880.4111328125,3880.697265625,3882.944091796875,0.6649394631385803,3.7549660205841064,0.020464003086090088,0.021576380357146263,0.020847424864768982,0.026559434831142426,0.4391000270843506,0.49271443486213684,0.44697093963623047,0.48355841636657715,0.17263199388980865,0.17816093564033508,0.1744505912065506,0.1974496692419052,,,,,,,,,,,,,,,,,,,
48,930,,,,,,,,,,,,,,,,,,,,,,0.7081276774406433,0.5940186381340027,0.6615008115768433,0.6567078828811646,0.6855220794677734,0.9400330781936646,0.9442181587219238,0.6784553527832031,0.7390958070755005,3.805931568145752,0.9422166347503662,0.6611754298210144,0.79168701171875,0.7326874136924744,0.9642874002456665,0.917296290397644
48,930,3881.470458984375,3880.703857421875,3880.677734375,3882.855224609375,0.44703349471092224,3.7010269165039062,0.020154844969511032,0.02107268013060093,0.020529916509985924,0.025305751711130142,0.44034281373023987,0.48931369185447693,0.4465724527835846,0.48563024401664734,0.16731151938438416,0.17349086701869965,0.1696578860282898,0.1914656162261963,,,,,,,,,,,,,,,,,,,
49,949,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,
49,949,,,,,,,,,,,,,,,,,,,,,,0.7117085456848145,0.5657950639724731,0.6712764501571655,0.6545820236206055,0.7018596529960632,0.9405609369277954,0.9439643025398254,0.6794021129608154,0.7463788986206055,3.7249627113342285,0.9438495635986328,0.6610443592071533,0.7859583497047424,0.7317441701889038,0.9812944531440735,0.903653621673584
49,949,3880.697265625,3879.621826171875,3879.96044921875,3882.77294921875,0.47324517369270325,3.6419477462768555,0.01956768147647381,0.020356999710202217,0.019800852984189987,0.024006018415093422,0.43010425567626953,0.47977280616760254,0.4358624517917633,0.4745190143585205,0.16772066056728363,0.1728106290102005,0.16988320648670197,0.19110175967216492,,,,,,,,,,,,,,,,,,,
